,Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
419,BUDIDAYA,BENGKULU,KAKAP,2013,0.0,0
420,BUDIDAYA,BENGKULU,KAKAP,2014,0.0,0
421,BUDIDAYA,BENGKULU,KAKAP,2015,0.0,0
422,BUDIDAYA,BENGKULU,KAKAP,2016,0.0,0
423,BUDIDAYA,BENGKULU,KEKERANGAN,2011,0.0,0
424,BUDIDAYA,BENGKULU,KEKERANGAN,2012,0.0,0
425,BUDIDAYA,BENGKULU,KEKERANGAN,2013,0.0,0
426,BUDIDAYA,BENGKULU,KEKERANGAN,2014,0.0,0
427,BUDIDAYA,BENGKULU,KEKERANGAN,2015,0.0,0
428,BUDIDAYA,BENGKULU,KEKERANGAN,2016,0.0,0
429,BUDIDAYA,BENGKULU,KEKERANGAN,2017,0.96,9600
430,BUDIDAYA,BENGKULU,KERAPU,2011,0.0,0
431,BUDIDAYA,BENGKULU,KERAPU,2012,0.0,0
432,BUDIDAYA,BENGKULU,KERAPU,2013,5.4,1620000
433,BUDIDAYA,BENGKULU,KERAPU,2014,14.0,4200000
434,BUDIDAYA,BENGKULU,KERAPU,2015,0.0,0
435,BUDIDAYA,BENGKULU,KERAPU,2016,0.0,0
436,BUDIDAYA,BENGKULU,LAINNYA,2011,1081.99,10982896
437,BUDIDAYA,BENGKULU,LAINNYA,2012,2608.0,37617000
438,BUDIDAYA,BENGKULU,LAINNYA,2013,476.6,6059658
439,BUDIDAYA,BENGKULU,LAINNYA,2014,552.65,8564961
440,BUDIDAYA,BENGKULU,LAINNYA,2015,495.66,11124030
441,BUDIDAYA,BENGKULU,LAINNYA,2016,1280.56,18853840
442,BUDIDAYA,BENGKULU,LAINNYA,2017,3367.51,93534899
443,BUDIDAYA,BENGKULU,LAINNYA,2018,5422.47,111424779
444,BUDIDAYA,BENGKULU,LAINNYA,2019,24640.93,612655050
445,BUDIDAYA,BENGKULU,LELE,2011,5543.73,66524760
446,BUDIDAYA,BENGKULU,LELE,2012,5859.65,64456150
447,BUDIDAYA,BENGKULU,LELE,2013,5363.54,81818329
448,BUDIDAYA,BENGKULU,LELE,2014,6554.32,120685948
449,BUDIDAYA,BENGKULU,LELE,2015,9063.46,181287520
450,BUDIDAYA,BENGKULU,LELE,2016,12929.3,267174300
451,BUDIDAYA,BENGKULU,LELE,2017,36616.64,636031037
452,BUDIDAYA,BENGKULU,LELE,2018,28071.89,559148677
453,BUDIDAYA,BENGKULU,LELE,2019,35149.95,744639075
454,BUDIDAYA,BENGKULU,LELE,2020,61234.84,1178287698
455,BUDIDAYA,BENGKULU,LOBSTER,2013,0.0,0
456,BUDIDAYA,BENGKULU,LOBSTER,2014,0.0,0
457,BUDIDAYA,BENGKULU,LOBSTER,2015,0.0,0
458,BUDIDAYA,BENGKULU,LOBSTER,2016,0.0,0
459,BUDIDAYA,BENGKULU,MAS,2011,13304.06,226169020
460,BUDIDAYA,BENGKULU,MAS,2012,10367.02,228074440
461,BUDIDAYA,BENGKULU,MAS,2013,11018.6,226542710
462,BUDIDAYA,BENGKULU,MAS,2014,13641.72,322054738
463,BUDIDAYA,BENGKULU,MAS,2015,12967.07,312757150
464,BUDIDAYA,BENGKULU,MAS,2016,12007.56,302375350
465,BUDIDAYA,BENGKULU,MAS,2017,7862.29,201824933
466,BUDIDAYA,BENGKULU,MAS,2018,26412.01,885476839
467,BUDIDAYA,BENGKULU,MAS,2019,30587.99,946939920
468,BUDIDAYA,BENGKULU,MAS,2020,66688.07,1920428154
469,BUDIDAYA,BENGKULU,NILA,2011,12299.39,184490850
470,BUDIDAYA,BENGKULU,NILA,2012,23176.9,301572800
471,BUDIDAYA,BENGKULU,NILA,2013,26593.94,454175041
472,BUDIDAYA,BENGKULU,NILA,2014,36623.86,658469970
473,BUDIDAYA,BENGKULU,NILA,2015,43941.12,867296590
474,BUDIDAYA,BENGKULU,NILA,2016,48780.99,985801250
475,BUDIDAYA,BENGKULU,NILA,2017,56253.81,1231733380
476,BUDIDAYA,BENGKULU,NILA,2018,40112.26,842271197
477,BUDIDAYA,BENGKULU,NILA,2019,61290.3,1535665400
478,BUDIDAYA,BENGKULU,NILA,2020,82759.59,1699694660
479,BUDIDAYA,BENGKULU,PATIN,2011,586.93,6456230
480,BUDIDAYA,BENGKULU,PATIN,2012,1055.13,14771820
481,BUDIDAYA,BENGKULU,PATIN,2013,448.39,7439550
482,BUDIDAYA,BENGKULU,PATIN,2014,418.36,7516935
483,BUDIDAYA,BENGKULU,PATIN,2015,1266.95,21263800
484,BUDIDAYA,BENGKULU,PATIN,2016,536.31,8580960
485,BUDIDAYA,BENGKULU,PATIN,2017,3323.97,83099350
486,BUDIDAYA,BENGKULU,PATIN,2018,5263.39,127472044
487,BUDIDAYA,BENGKULU,PATIN,2019,14429.59,319220560
488,BUDIDAYA,BENGKULU,PATIN,2020,9885.41,252327650
489,BUDIDAYA,BENGKULU,RUMPUT LAUT,2011,248.0,372000
490,BUDIDAYA,BENGKULU,RUMPUT LAUT,2012,421.2,2021760
491,BUDIDAYA,BENGKULU,RUMPUT LAUT,2013,17.5,29995
492,BUDIDAYA,BENGKULU,RUMPUT LAUT,2014,10.3,48100
493,BUDIDAYA,BENGKULU,RUMPUT LAUT,2015,1.0,1000
494,BUDIDAYA,BENGKULU,RUMPUT LAUT,2016,64.2,120375
495,BUDIDAYA,BENGKULU,RUMPUT LAUT,2018,120.0,1710000
496,BUDIDAYA,BENGKULU,RUMPUT LAUT,2019,60.0,1500000
497,BUDIDAYA,BENGKULU,UDANG,2011,244.8,8525000
498,BUDIDAYA,BENGKULU,UDANG,2012,522.34,18989260
499,BUDIDAYA,BENGKULU,UDANG,2013,1225.69,42747700
500,BUDIDAYA,BENGKULU,UDANG,2014,4088.12,492839340
501,BUDIDAYA,BENGKULU,UDANG,2015,6428.29,867363410
502,BUDIDAYA,BENGKULU,UDANG,2016,5821.81,503536150
503,BUDIDAYA,BENGKULU,UDANG,2017,6791.19,407471580
504,BUDIDAYA,BENGKULU,UDANG,2018,12865.02,771901200
505,BUDIDAYA,BENGKULU,UDANG,2019,10712.5,763532000
506,BUDIDAYA,BENGKULU,UDANG,2020,5437.24,543724000
507,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2011,3.68,73600
508,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2012,2.36,37760
509,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2013,3.44,55040
510,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2014,64.63,646300
511,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2015,3.42,68400
512,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BANDENG,2016,0.0,0
513,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2011,0.0,0
514,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2012,0.0,0
515,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2013,5134.12,75453305
516,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2014,6507.34,71580762
517,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2015,7186.17,80334740
518,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2016,8224.42,120479890
519,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2019,10744.99,172050778
520,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,BAWAL,2020,6411.44,103154105
521,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GABUS,2020,1.48,88500
522,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2011,7580.63,174354490
523,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2012,8421.19,252635700
524,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2013,9794.66,245405243
525,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2014,10487.88,225489356
526,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2015,10651.77,297013010
527,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2016,11383.92,329668615
528,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2017,7001.66,280066320
529,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2018,14636.24,468430388
530,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAME,2019,11905.14,403281394
531,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,GURAMI,2020,8297.17,276646351
532,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2011,0.0,0
533,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2012,0.0,0
534,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2013,0.0,0
535,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2014,0.0,0
536,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2015,0.0,0
537,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KAKAP,2016,0.0,0
538,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2011,0.0,0
539,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2012,0.0,0
540,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2013,0.0,0
541,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2014,0.0,0
542,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2015,0.0,0
543,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KEKERANGAN,2016,0.0,0
544,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2011,0.0,0
545,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2012,0.0,0
546,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2013,0.0,0
547,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2014,0.0,0
548,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2015,0.0,0
549,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,KERAPU,2016,0.0,0
550,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2011,4532.4,14571953
551,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2012,5630.41,81492280
552,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2013,1010.3,18997661
553,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2014,1174.87,11244090
554,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2015,1050.9,17171580
555,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2016,523.18,7648350
556,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2017,7295.67,101066657
557,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2018,7109.04,109625174
558,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LAINNYA,2019,699.52,14054242
559,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2011,23219.59,232195900
560,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2012,25287.11,278158210
561,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2013,29204.75,375336460
562,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2014,30391.22,349498989
563,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2015,31525.18,423940465
564,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2016,33546.02,446571180
565,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2017,52023.53,903648733
566,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2018,35349.97,649895367
567,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2019,44346.78,772942866
568,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LELE,2020,40825.6,736249021
569,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2013,0.0,0
570,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2014,0.0,0
571,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2015,0.0,0
572,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,LOBSTER,2016,0.0,0
573,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2011,396.8,7142400
574,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2012,336.34,5045100
575,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2013,276.05,4958997
576,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2014,194.63,3600563
577,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2015,214.44,3419970
578,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2016,154.96,3297432
579,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2017,3.38,86816
580,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2018,278.02,6621760
581,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2019,474.43,9846380
582,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MAS,2020,420.52,15162626
583,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,MUJAIR,2020,15.1,377500
584,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2011,7836.57,109711980
585,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2012,9545.82,114262110
586,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2013,11495.41,199069528
587,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2014,13400.43,167505581
588,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2015,14827.62,199200910
589,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2016,20307.74,471984700
590,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2017,16971.82,371614905
591,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2018,34052.04,876617851
592,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2019,37727.52,932882966
593,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,NILA,2020,34181.31,850264569
594,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2011,220.0,2640000
595,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2012,178.63,2499420
596,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2013,75.39,904243
597,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2014,47.22,495768
598,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2015,98.89,1455940
599,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2016,45.07,645120
600,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2017,2267.02,56675550
601,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2018,87.35,1450990
602,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2019,58.87,937858
603,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,PATIN,2020,129.64,2171762
604,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2011,0.0,0
605,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2012,0.0,0
606,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2013,0.0,0
607,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2014,0.0,0
608,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2015,0.0,0
609,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,RUMPUT LAUT,2016,0.0,0
610,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,TAWES,2020,198.08,4006615
611,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2011,752.82,43293451
612,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2012,858.07,35627800
613,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2013,1030.74,46828550
614,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2014,2695.88,113650952
615,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2015,3615.29,161350320
616,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2016,3027.37,150777630
617,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2017,2987.1,179226060
618,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2018,3734.32,154300873
619,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2019,3590.77,245339380
620,BUDIDAYA,DAERAH ISTIMEWA YOGYAKARTA,UDANG,2020,3365.92,221689800
621,BUDIDAYA,DKI JAKARTA,BANDENG,2011,1837.05,29921850
622,BUDIDAYA,DKI JAKARTA,BANDENG,2012,844.99,13519840
623,BUDIDAYA,DKI JAKARTA,BANDENG,2013,1045.82,15142570
624,BUDIDAYA,DKI JAKARTA,BANDENG,2014,671.21,17265062
625,BUDIDAYA,DKI JAKARTA,BANDENG,2015,2557.86,57604236
626,BUDIDAYA,DKI JAKARTA,BANDENG,2016,2854.75,57764812
627,BUDIDAYA,DKI JAKARTA,BANDENG,2017,2713.04,46097246
628,BUDIDAYA,DKI JAKARTA,BANDENG,2018,1062.84,25124049
629,BUDIDAYA,DKI JAKARTA,BANDENG,2019,238.57,6866640
630,BUDIDAYA,DKI JAKARTA,BANDENG,2020,303.71,9111240
631,BUDIDAYA,DKI JAKARTA,BAWAL,2011,0.0,0
632,BUDIDAYA,DKI JAKARTA,BAWAL,2012,0.0,0
633,BUDIDAYA,DKI JAKARTA,BAWAL,2013,16.48,688440
634,BUDIDAYA,DKI JAKARTA,BAWAL,2014,321.4,22529075
635,BUDIDAYA,DKI JAKARTA,BAWAL,2015,773.38,57003500
636,BUDIDAYA,DKI JAKARTA,BAWAL,2016,125.28,10034200
637,BUDIDAYA,DKI JAKARTA,BAWAL,2017,4.09,56039
638,BUDIDAYA,DKI JAKARTA,BAWAL,2018,20.3,1582669
639,BUDIDAYA,DKI JAKARTA,BAWAL,2019,8.84,795510
640,BUDIDAYA,DKI JAKARTA,BAWAL,2020,18.52,1666890
641,BUDIDAYA,DKI JAKARTA,GURAME,2011,87.0,1957500
642,BUDIDAYA,DKI JAKARTA,GURAME,2012,170.93,5127900
643,BUDIDAYA,DKI JAKARTA,GURAME,2013,183.23,6623951
644,BUDIDAYA,DKI JAKARTA,GURAME,2014,207.31,8233005
645,BUDIDAYA,DKI JAKARTA,GURAME,2015,185.75,6812826
646,BUDIDAYA,DKI JAKARTA,GURAME,2016,143.71,5725020
647,BUDIDAYA,DKI JAKARTA,GURAME,2017,122.82,4912800
648,BUDIDAYA,DKI JAKARTA,GURAME,2018,113.73,4471180
649,BUDIDAYA,DKI JAKARTA,GURAME,2019,39.49,1846100
650,BUDIDAYA,DKI JAKARTA,GURAMI,2020,49.65,2236890
651,BUDIDAYA,DKI JAKARTA,KAKAP,2011,253.58,14707814
652,BUDIDAYA,DKI JAKARTA,KAKAP,2012,558.84,25147800
653,BUDIDAYA,DKI JAKARTA,KAKAP,2013,526.53,19161913
654,BUDIDAYA,DKI JAKARTA,KAKAP,2014,607.81,30390350
655,BUDIDAYA,DKI JAKARTA,KAKAP,2015,216.04,10802000
656,BUDIDAYA,DKI JAKARTA,KAKAP,2016,3.1,139540
657,BUDIDAYA,DKI JAKARTA,KAKAP,2017,1.78,85499
658,BUDIDAYA,DKI JAKARTA,KAKAP,2018,2.55,171390
659,BUDIDAYA,DKI JAKARTA,KAKAP,2019,1.66,61880
660,BUDIDAYA,DKI JAKARTA,KAKAP,2020,1.17,82785
661,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2011,25935.0,51870000
662,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2012,2292.2,8022700
663,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2013,1695.0,5932500
664,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2014,3019.17,13474600
665,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2015,1424.6,6410700
666,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2016,841.1,3845801
667,BUDIDAYA,DKI JAKARTA,KEKERANGAN,2017,1196.7,11967000
668,BUDIDAYA,DKI JAKARTA,KERAPU,2011,6.78,854280
669,BUDIDAYA,DKI JAKARTA,KERAPU,2012,9.46,1041040
670,BUDIDAYA,DKI JAKARTA,KERAPU,2013,83.17,8274290
671,BUDIDAYA,DKI JAKARTA,KERAPU,2014,12.2,1463748
672,BUDIDAYA,DKI JAKARTA,KERAPU,2015,13.77,1377000
673,BUDIDAYA,DKI JAKARTA,KERAPU,2016,22.82,2588711
674,BUDIDAYA,DKI JAKARTA,KERAPU,2017,17.42,2386809
675,BUDIDAYA,DKI JAKARTA,KERAPU,2018,22.36,2123730
676,BUDIDAYA,DKI JAKARTA,KERAPU,2019,22.26,2337090
677,BUDIDAYA,DKI JAKARTA,KERAPU,2020,20.48,2150085
678,BUDIDAYA,DKI JAKARTA,LAINNYA,2011,2244.03,37194669
679,BUDIDAYA,DKI JAKARTA,LAINNYA,2012,673.69,10493860
680,BUDIDAYA,DKI JAKARTA,LAINNYA,2013,359.96,4645650
681,BUDIDAYA,DKI JAKARTA,LAINNYA,2014,183.9,3073905
682,BUDIDAYA,DKI JAKARTA,LAINNYA,2015,73.99,2143411
683,BUDIDAYA,DKI JAKARTA,LAINNYA,2016,173.52,2723400
684,BUDIDAYA,DKI JAKARTA,LAINNYA,2017,16.26,266065
685,BUDIDAYA,DKI JAKARTA,LAINNYA,2018,59.14,1007320
686,BUDIDAYA,DKI JAKARTA,LAINNYA,2019,9.94,358080
687,BUDIDAYA,DKI JAKARTA,LELE,2011,1741.0,20892000
688,BUDIDAYA,DKI JAKARTA,LELE,2012,2086.58,22952402
689,BUDIDAYA,DKI JAKARTA,LELE,2013,1435.01,19138223
690,BUDIDAYA,DKI JAKARTA,LELE,2014,3914.97,65584736
691,BUDIDAYA,DKI JAKARTA,LELE,2015,3259.32,76413236
692,BUDIDAYA,DKI JAKARTA,LELE,2016,1207.94,22714337
693,BUDIDAYA,DKI JAKARTA,LELE,2017,1097.99,19072086
694,BUDIDAYA,DKI JAKARTA,LELE,2018,2014.86,41520104
695,BUDIDAYA,DKI JAKARTA,LELE,2019,1048.79,21675510
696,BUDIDAYA,DKI JAKARTA,LELE,2020,979.59,21599789
697,BUDIDAYA,DKI JAKARTA,LOBSTER,2013,0.0,0
698,BUDIDAYA,DKI JAKARTA,LOBSTER,2014,0.0,0
699,BUDIDAYA,DKI JAKARTA,LOBSTER,2015,0.0,0
700,BUDIDAYA,DKI JAKARTA,LOBSTER,2016,0.0,0
701,BUDIDAYA,DKI JAKARTA,MAS,2011,36.0,558000
702,BUDIDAYA,DKI JAKARTA,MAS,2012,76.5,1147500
703,BUDIDAYA,DKI JAKARTA,MAS,2013,66.2,927500
704,BUDIDAYA,DKI JAKARTA,MAS,2014,29.24,652260
705,BUDIDAYA,DKI JAKARTA,MAS,2015,3.09,68610
706,BUDIDAYA,DKI JAKARTA,MAS,2016,4.17,92700
707,BUDIDAYA,DKI JAKARTA,MAS,2019,35.9,1077000
708,BUDIDAYA,DKI JAKARTA,MAS,2020,1.76,49308
709,BUDIDAYA,DKI JAKARTA,MUJAIR,2020,3.85,69300
710,BUDIDAYA,DKI JAKARTA,NILA,2011,1850.0,22200000
711,BUDIDAYA,DKI JAKARTA,NILA,2012,1100.55,13206600
712,BUDIDAYA,DKI JAKARTA,NILA,2013,915.82,13604985
713,BUDIDAYA,DKI JAKARTA,NILA,2014,730.48,14814001
714,BUDIDAYA,DKI JAKARTA,NILA,2015,415.74,8713150
715,BUDIDAYA,DKI JAKARTA,NILA,2016,215.72,4330058
716,BUDIDAYA,DKI JAKARTA,NILA,2017,146.1,3199071
717,BUDIDAYA,DKI JAKARTA,NILA,2018,165.91,3836387
718,BUDIDAYA,DKI JAKARTA,NILA,2019,213.07,5265790
719,BUDIDAYA,DKI JAKARTA,NILA,2020,161.66,4230979
720,BUDIDAYA,DKI JAKARTA,PATIN,2011,0.0,0
721,BUDIDAYA,DKI JAKARTA,PATIN,2012,176.68,2473520
722,BUDIDAYA,DKI JAKARTA,PATIN,2013,75.51,1521101
723,BUDIDAYA,DKI JAKARTA,PATIN,2014,126.44,2464620
724,BUDIDAYA,DKI JAKARTA,PATIN,2015,352.52,6946681
725,BUDIDAYA,DKI JAKARTA,PATIN,2016,15.11,335251
726,BUDIDAYA,DKI JAKARTA,PATIN,2017,16.92,423075
727,BUDIDAYA,DKI JAKARTA,PATIN,2018,64.0,1576780
728,BUDIDAYA,DKI JAKARTA,PATIN,2019,2.14,51690
729,BUDIDAYA,DKI JAKARTA,PATIN,2020,7.43,185725
730,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2011,23.0,18400
731,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2012,5.4,10800
732,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2013,160.31,682469
733,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2014,36.58,256060
734,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2015,3.0,3000
735,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2016,5.4,12600
736,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2017,3.0,4500
737,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2018,196.38,1087585
738,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2019,253.62,2028920
739,BUDIDAYA,DKI JAKARTA,RUMPUT LAUT,2020,116.65,927150
740,BUDIDAYA,DKI JAKARTA,SEPAT,2020,1.5,67500
741,BUDIDAYA,DKI JAKARTA,UDANG,2011,129.0,6966000
742,BUDIDAYA,DKI JAKARTA,UDANG,2012,58.0,3480000
743,BUDIDAYA,DKI JAKARTA,UDANG,2013,201.2,6910750
744,BUDIDAYA,DKI JAKARTA,UDANG,2014,129.11,9273500
745,BUDIDAYA,DKI JAKARTA,UDANG,2015,107.8,6736000
746,BUDIDAYA,DKI JAKARTA,UDANG,2016,215.1,18075799
747,BUDIDAYA,DKI JAKARTA,UDANG,2017,229.07,17212027
748,BUDIDAYA,DKI JAKARTA,UDANG,2018,91.67,7381780
749,BUDIDAYA,DKI JAKARTA,UDANG,2019,173.61,11235360
750,BUDIDAYA,DKI JAKARTA,UDANG,2020,155.64,9907600
751,BUDIDAYA,GORONTALO,BANDENG,2011,3017.86,25651810
752,BUDIDAYA,GORONTALO,BANDENG,2012,3394.7,32249650
753,BUDIDAYA,GORONTALO,BANDENG,2013,9739.61,97402800
754,BUDIDAYA,GORONTALO,BANDENG,2014,9111.39,136670850
755,BUDIDAYA,GORONTALO,BANDENG,2015,6302.33,92997390
